status	relative_path	left_size	right_size	delta_right_minus_left	left_target	right_target
different	usr/lib/swift/iphoneos/Observation.swiftmodule/arm64-apple-ios.swiftmodule	99924	99924	0		
different	usr/lib/swift/iphoneos/Observation.swiftmodule/arm64-apple-ios.swiftsourceinfo	18220	18220	0		
different	usr/lib/swift/iphoneos/Observation.swiftmodule/arm64e-apple-ios.private.swiftinterface	11996	11996	0		
different	usr/lib/swift/iphoneos/Observation.swiftmodule/arm64e-apple-ios.swiftdoc	8504	8504	0		
different	usr/lib/swift/iphoneos/Observation.swiftmodule/arm64e-apple-ios.swiftinterface	10475	10475	0		
different	usr/lib/swift/iphoneos/Observation.swiftmodule/arm64e-apple-ios.swiftmodule	99924	99924	0		
different	usr/lib/swift/iphoneos/Observation.swiftmodule/arm64e-apple-ios.swiftsourceinfo	18220	18220	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64-apple-ios.private.swiftinterface	206076	206076	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64-apple-ios.swiftdoc	265756	265756	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64-apple-ios.swiftinterface	206056	206056	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64-apple-ios.swiftmodule	1232612	1232612	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64-apple-ios.swiftsourceinfo	359880	359880	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64e-apple-ios.private.swiftinterface	206077	206077	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64e-apple-ios.swiftdoc	265756	265756	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64e-apple-ios.swiftinterface	206057	206057	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64e-apple-ios.swiftmodule	1232612	1232612	0		
different	usr/lib/swift/iphoneos/RegexBuilder.swiftmodule/arm64e-apple-ios.swiftsourceinfo	359880	359880	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64-apple-ios.private.swiftinterface	2403153	2403153	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64-apple-ios.swiftdoc	4372260	4372260	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64-apple-ios.swiftinterface	2347739	2347739	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64-apple-ios.swiftmodule	17067196	17067196	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64-apple-ios.swiftsourceinfo	4046720	4046720	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64e-apple-ios.private.swiftinterface	2403154	2403154	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64e-apple-ios.swiftdoc	4372260	4372260	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64e-apple-ios.swiftinterface	2347740	2347740	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64e-apple-ios.swiftmodule	17068112	17068112	0		
different	usr/lib/swift/iphoneos/Swift.swiftmodule/arm64e-apple-ios.swiftsourceinfo	4046720	4046720	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64-apple-ios.private.swiftinterface	1074	1074	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64-apple-ios.swiftdoc	424	424	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64-apple-ios.swiftinterface	1074	1074	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64-apple-ios.swiftmodule	247968	247968	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64-apple-ios.swiftsourceinfo	3236	3236	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64e-apple-ios.private.swiftinterface	1075	1075	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64e-apple-ios.swiftdoc	424	424	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64e-apple-ios.swiftinterface	1075	1075	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64e-apple-ios.swiftmodule	247968	247968	0		
different	usr/lib/swift/iphoneos/SwiftOnoneSupport.swiftmodule/arm64e-apple-ios.swiftsourceinfo	3236	3236	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64-apple-ios.private.swiftinterface	242756	242756	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64-apple-ios.swiftdoc	256224	256224	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64-apple-ios.swiftinterface	242756	242756	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64-apple-ios.swiftmodule	578572	578572	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64-apple-ios.swiftsourceinfo	203568	203568	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64e-apple-ios.private.swiftinterface	242757	242757	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64e-apple-ios.swiftdoc	256224	256224	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64e-apple-ios.swiftinterface	242757	242757	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64e-apple-ios.swiftmodule	578572	578572	0		
different	usr/lib/swift/iphoneos/Synchronization.swiftmodule/arm64e-apple-ios.swiftsourceinfo	203568	203568	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64-apple-ios.private.swiftinterface	4226	4226	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64-apple-ios.swiftdoc	420	420	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64-apple-ios.swiftinterface	4226	4226	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64-apple-ios.swiftmodule	23696	23696	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64-apple-ios.swiftsourceinfo	2824	2824	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64e-apple-ios.private.swiftinterface	4227	4227	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64e-apple-ios.swiftdoc	420	420	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64e-apple-ios.swiftinterface	4227	4227	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64e-apple-ios.swiftmodule	23696	23696	0		
different	usr/lib/swift/iphoneos/_Builtin_float.swiftmodule/arm64e-apple-ios.swiftsourceinfo	2824	2824	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64-apple-ios.private.swiftinterface	303431	303431	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64-apple-ios.swiftdoc	436364	436364	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64-apple-ios.swiftinterface	294737	294737	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64-apple-ios.swiftmodule	937732	937732	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64-apple-ios.swiftsourceinfo	427760	427760	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64e-apple-ios.private.swiftinterface	303432	303432	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64e-apple-ios.swiftdoc	436364	436364	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64e-apple-ios.swiftinterface	294738	294738	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64e-apple-ios.swiftmodule	937732	937732	0		
different	usr/lib/swift/iphoneos/_Concurrency.swiftmodule/arm64e-apple-ios.swiftsourceinfo	427760	427760	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64-apple-ios.private.swiftinterface	136643	136643	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64-apple-ios.swiftdoc	7800	7800	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64-apple-ios.swiftinterface	136643	136643	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64-apple-ios.swiftmodule	1208056	1208056	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64-apple-ios.swiftsourceinfo	116064	116064	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64e-apple-ios.private.swiftinterface	136644	136644	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64e-apple-ios.swiftdoc	7800	7800	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64e-apple-ios.swiftinterface	136644	136644	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64e-apple-ios.swiftmodule	1208056	1208056	0		
different	usr/lib/swift/iphoneos/_Differentiation.swiftmodule/arm64e-apple-ios.swiftsourceinfo	116064	116064	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64-apple-ios.private.swiftinterface	90813	90813	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64-apple-ios.swiftdoc	104796	104796	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64-apple-ios.swiftinterface	89832	89832	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64-apple-ios.swiftmodule	413856	413856	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64-apple-ios.swiftsourceinfo	311700	311700	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64e-apple-ios.private.swiftinterface	90814	90814	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64e-apple-ios.swiftdoc	104796	104796	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64e-apple-ios.swiftinterface	89833	89833	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64e-apple-ios.swiftmodule	413856	413856	0		
different	usr/lib/swift/iphoneos/_RegexParser.swiftmodule/arm64e-apple-ios.swiftsourceinfo	311700	311700	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64-apple-ios.private.swiftinterface	36753	36753	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64-apple-ios.swiftdoc	56364	56364	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64-apple-ios.swiftinterface	23773	23773	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64-apple-ios.swiftmodule	486432	486432	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64-apple-ios.swiftsourceinfo	119476	119476	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64e-apple-ios.private.swiftinterface	36754	36754	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64e-apple-ios.swiftdoc	56364	56364	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64e-apple-ios.swiftinterface	23774	23774	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64e-apple-ios.swiftmodule	486432	486432	0		
different	usr/lib/swift/iphoneos/_StringProcessing.swiftmodule/arm64e-apple-ios.swiftsourceinfo	119476	119476	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64-apple-ios.private.swiftinterface	2737	2737	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64-apple-ios.swiftdoc	3748	3748	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64-apple-ios.swiftinterface	2737	2737	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64-apple-ios.swiftmodule	24964	24964	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64-apple-ios.swiftsourceinfo	4384	4384	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64e-apple-ios.private.swiftinterface	2738	2738	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64e-apple-ios.swiftdoc	3748	3748	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64e-apple-ios.swiftinterface	2738	2738	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64e-apple-ios.swiftmodule	24964	24964	0		
different	usr/lib/swift/iphoneos/_Volatile.swiftmodule/arm64e-apple-ios.swiftsourceinfo	4384	4384	0		
different	usr/lib/swift/iphoneos/libswiftCxx.a	387480	387480	0		
different	usr/lib/swift/iphoneos/libswiftCxxStdlib.a	486128	486128	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	33877	33877	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.swiftdoc	13880	13880	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.swiftinterface	33877	33877	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	48436	48436	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	33878	33878	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	13884	13884	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	33878	33878	0		
different	usr/lib/swift/iphonesimulator/Cxx.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	48440	48440	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	19628	19628	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.swiftdoc	7108	7108	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.swiftinterface	19628	19628	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	32620	32620	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	19629	19629	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	7112	7112	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	19629	19629	0		
different	usr/lib/swift/iphonesimulator/CxxStdlib.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	32624	32624	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	23313	23313	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/arm64-apple-ios-simulator.swiftdoc	78096	78096	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/arm64-apple-ios-simulator.swiftinterface	23313	23313	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/arm64-apple-ios-simulator.swiftmodule	89868	89868	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	61568	61568	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	23314	23314	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	78096	78096	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	23314	23314	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/x86_64-apple-ios-simulator.swiftmodule	89868	89868	0		
different	usr/lib/swift/iphonesimulator/Distributed.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	61568	61568	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	12005	12005	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/arm64-apple-ios-simulator.swiftdoc	8516	8516	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/arm64-apple-ios-simulator.swiftinterface	10484	10484	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/arm64-apple-ios-simulator.swiftmodule	99944	99944	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	18232	18232	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	12006	12006	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	8516	8516	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	10485	10485	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/x86_64-apple-ios-simulator.swiftmodule	99944	99944	0		
different	usr/lib/swift/iphonesimulator/Observation.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	18232	18232	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	206086	206086	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/arm64-apple-ios-simulator.swiftdoc	265768	265768	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/arm64-apple-ios-simulator.swiftinterface	206066	206066	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/arm64-apple-ios-simulator.swiftmodule	1232632	1232632	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	359892	359892	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	206087	206087	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	265768	265768	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	206067	206067	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/x86_64-apple-ios-simulator.swiftmodule	1232632	1232632	0		
different	usr/lib/swift/iphonesimulator/RegexBuilder.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	359892	359892	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/Swift.opt.bitstream	1924356	1924356	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	2403163	2403163	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/arm64-apple-ios-simulator.swiftdoc	4372272	4372272	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/arm64-apple-ios-simulator.swiftinterface	2347749	2347749	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/arm64-apple-ios-simulator.swiftmodule	17067216	17067216	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	4046732	4046732	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	2436532	2436532	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	4424676	4424676	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	2381118	2381118	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/x86_64-apple-ios-simulator.swiftmodule	17361260	17361260	0		
different	usr/lib/swift/iphonesimulator/Swift.swiftmodule/x86_64-apple-ios-simulator.swiftsourceinfo	4097336	4097336	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/arm64-apple-ios-simulator.private.swiftinterface	1084	1084	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/arm64-apple-ios-simulator.swiftdoc	436	436	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/arm64-apple-ios-simulator.swiftinterface	1084	1084	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/arm64-apple-ios-simulator.swiftmodule	247988	247988	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/arm64-apple-ios-simulator.swiftsourceinfo	3248	3248	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/x86_64-apple-ios-simulator.private.swiftinterface	1085	1085	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/x86_64-apple-ios-simulator.swiftdoc	436	436	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/x86_64-apple-ios-simulator.swiftinterface	1085	1085	0		
different	usr/lib/swift/iphonesimulator/SwiftOnoneSupport.swiftmodule/x86_64-apple-ios-simulator.swiftmodule	247988	247988	0		
